CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
56275,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
315197,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00542%
319467,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
21827,CÃES,PEQUENO,FILHOTE,0.00279%
318468,CÃES,PEQUENO,ADULTO,0.00170%
326740,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
310244,CÃES,PEQUENO,ADULTO,0.00186%
302700,CÃES,MÉDIO,ADULTO,0.00217%
330232,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00155%
57681,CÃES,PEQUENO,FILHOTE,0.00170%
319825,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00077%
324396,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00573%
18459,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
325950,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00449%
331116,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
331603,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00434%
22404,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00155%
19759,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
62658,CÃES,PEQUENO,ADULTO,0.00217%
271470,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00124%
329937,CÃES,GRANDE,FILHOTE,0.00356%
319850,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00217%
312600,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
309674,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00805%
319217,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00186%
319289,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00093%
319682,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00325%
320145,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00310%
318031,CÃES,PEQUENO,FILHOTE,0.00124%
315451,CÃES,PEQUENO,FILHOTE,0.00031%
323669,CÃES,PEQUENO,FILHOTE,0.00062%
321332,CÃES,PEQUENO,FILHOTE,0.00031%
319903,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00139%
20496,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00093%
327400,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
305625,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
326818,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00062%
332562,CÃES,PEQUENO,FILHOTE,0.00031%
315165,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
329273,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00108%
315455,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00743%
13405,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
331920,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00356%
301628,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00201%
331224,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
327496,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
21230,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
266528,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
58378,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
19023,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
64809,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
315117,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00372%
306322,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
59676,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00542%
319949,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00124%
330253,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00201%
329503,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
328375,CÃES,PEQUENO,ADULTO,0.00139%
331738,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
326912,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00217%
330877,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00263%
19765,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00139%
334142,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
332253,CÃES,PEQUENO,ADULTO,0.00062%
325121,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
317410,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00310%
333860,CÃES,PEQUENO,ADULTO,0.00015%
326829,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00557%
2373,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
61928,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
329378,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
26328,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
332370,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00124%
16017,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
301495,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
319439,CÃES,GRANDE,FILHOTE,0.00046%
301825,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00093%
269990,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
324272,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
324320,CÃES,PEQUENO,FILHOTE,0.00170%
324579,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00139%
321168,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00124%
268303,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
308464,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00279%
318361,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
58490,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
20213,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
269482,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00263%
320281,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
62665,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
64960,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
269705,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
324648,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
24891,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00341%
309732,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
328758,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
21343,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
62832,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00139%
308400,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01192%
323803,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
323931,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
19176,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
306145,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00341%
267696,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
317462,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01022%
327438,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00310%
333342,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00356%
310689,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
320747,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00186%
324259,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
324258,CÃES,PEQUENO,ADULTO,0.00077%
269909,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
63581,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02106%
56231,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
319795,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
14271,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
326511,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
266887,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
64974,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00403%
307904,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
21744,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
318614,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
269702,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
268340,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00124%
309933,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
16145,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00573%
325388,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
326249,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00263%
354,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00201%
18582,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
302196,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00557%
308237,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
333671,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
59849,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
17895,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
305416,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
63046,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329371,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.01564%
57713,CÃES,PEQUENO,ADULTO,0.00418%
20714,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
328831,CÃES,PEQUENO,FILHOTE,0.00077%
301164,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01858%
310060,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
20659,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
321156,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00341%
302881,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
326121,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00124%
318983,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
30376,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00031%
15575,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
309074,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
58013,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00712%
4280,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
20918,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
319579,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00403%
28450,CÃES,PEQUENO,SÊNIOR,0.00511%
57495,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
59474,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
320347,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
63306,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00914%
318454,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
317406,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01672%
318722,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
267485,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
17921,CÃES,PEQUENO,ADULTO,0.00031%
59588,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
63809,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
326368,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
314535,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00186%
33019,CÃES,GRANDE,ADULTO,0.00139%
303234,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
14430,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
323814,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
59410,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
268118,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
330479,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
267921,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
310064,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
326076,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
330603,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
331855,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
312576,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
321225,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00511%
318904,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
319774,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00325%
268161,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
317742,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00093%
19667,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
327168,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00341%
317744,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
33861,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
3489,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00511%
303362,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
62704,PÁSSAROS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00279%
63981,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00124%
316487,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00325%
313806,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01641%
13498,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00434%
312137,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
13124,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
57856,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
324275,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
325569,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00279%
308293,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
311944,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00434%
319529,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00790%
301330,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
307901,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00077%
321032,CÃES,GRANDE,ADULTO,0.00093%
58188,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00387%
325983,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
327306,CÃES,PEQUENO,ADULTO,0.00062%
331220,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00774%
332411,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
319299,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
61502,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
328608,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
319971,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
33557,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
55640,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
325196,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332983,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
332483,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
333241,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
327985,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
332418,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
313559,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
317967,CÃES,PEQUENO,FILHOTE,0.00031%
24854,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
61485,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00712%
334340,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
332363,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
14209,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00108%
331281,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
32656,CÃES,MÉDIO,ADULTO,0.00418%
63135,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
332700,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
18240,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
307103,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00325%
18773,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
306195,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00248%
328517,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00279%
305551,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
328764,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00557%
331030,CÃES,PEQUENO,ADULTO,0.00046%
305536,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
332754,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
325200,SEM ESPÉCIE,SEM PORTE,SEM IDADE,0.00046%
59869,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00170%
328879,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
64080,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
328995,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01564%
20372,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
330988,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
306489,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00232%
17975,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
320768,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
324709,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00356%
308344,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
270797,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00093%
325426,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
59565,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
317953,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00511%
319964,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
313933,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
325529,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
18422,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
